,entity,dates,hits
6301,Remy Ma,3/21/20,0
6302,Remy Ma,3/22/20,0
6303,Remy Ma,3/23/20,0
6304,Remy Ma,3/24/20,0
6305,Remy Ma,3/25/20,0
6306,Remy Ma,3/26/20,0
6307,Remy Ma,3/27/20,0
6308,Remy Ma,3/28/20,0
6309,Remy Ma,3/29/20,0
6310,Remy Ma,3/30/20,3
6311,Remy Ma,3/31/20,1
6312,Remy Ma,4/1/20,0
6313,Remy Ma,4/2/20,1
6314,Remy Ma,4/3/20,0
6315,Remy Ma,4/4/20,1
6316,Remy Ma,4/5/20,2
6317,Remy Ma,4/6/20,0
6318,Remy Ma,4/7/20,63
6319,Remy Ma,4/8/20,136
6320,Remy Ma,4/9/20,87
6321,Remy Ma,4/10/20,33
6322,Remy Ma,4/11/20,6
6323,Remy Ma,4/12/20,2
6324,Remy Ma,4/13/20,0
6325,Remy Ma,4/14/20,0
6326,Remy Ma,4/15/20,1
6327,Remy Ma,4/16/20,1
6328,Remy Ma,4/17/20,0
6329,Remy Ma,4/18/20,0
6330,Remy Ma,4/19/20,0
6331,Remy Ma,4/20/20,0
6332,Remy Ma,4/21/20,0
6333,Remy Ma,4/22/20,0
6334,Remy Ma,4/23/20,0
6335,Remy Ma,4/24/20,0
6336,Remy Ma,4/25/20,0
6337,Remy Ma,4/26/20,0
6338,Remy Ma,4/27/20,0
6339,Remy Ma,4/28/20,0
6340,Remy Ma,4/29/20,0
6341,Remy Ma,4/30/20,0
6342,Remy Ma,5/1/20,0
6343,Remy Ma,5/2/20,0
6344,Aam Aadmi Party,1/2/20,0
6345,Aam Aadmi Party,1/3/20,0
6346,Aam Aadmi Party,1/4/20,0
6347,Aam Aadmi Party,1/5/20,2
6348,Aam Aadmi Party,1/6/20,7
6349,Aam Aadmi Party,1/7/20,32
6350,Aam Aadmi Party,1/8/20,16
6351,Aam Aadmi Party,1/9/20,21
6352,Aam Aadmi Party,1/10/20,13
6353,Aam Aadmi Party,1/11/20,9
6354,Aam Aadmi Party,1/12/20,27
6355,Aam Aadmi Party,1/13/20,41
6356,Aam Aadmi Party,1/14/20,29
6357,Aam Aadmi Party,1/15/20,56
6358,Aam Aadmi Party,1/16/20,29
6359,Aam Aadmi Party,1/17/20,44
6360,Aam Aadmi Party,1/18/20,13
6361,Aam Aadmi Party,1/19/20,64
6362,Aam Aadmi Party,1/20/20,59
6363,Aam Aadmi Party,1/21/20,96
6364,Aam Aadmi Party,1/22/20,63
6365,Aam Aadmi Party,1/23/20,84
6366,Aam Aadmi Party,1/24/20,46
6367,Aam Aadmi Party,1/25/20,8
6368,Aam Aadmi Party,1/26/20,16
6369,Aam Aadmi Party,1/27/20,5
6370,Aam Aadmi Party,1/28/20,241
6371,Aam Aadmi Party,1/29/20,127
6372,Aam Aadmi Party,1/30/20,83
6373,Aam Aadmi Party,1/31/20,68
6374,Aam Aadmi Party,2/1/20,39
6375,Aam Aadmi Party,2/2/20,172
6376,Aam Aadmi Party,2/3/20,117
6377,Aam Aadmi Party,2/4/20,120
6378,Aam Aadmi Party,2/5/20,114
6379,Aam Aadmi Party,2/6/20,252
6380,Aam Aadmi Party,2/7/20,447
6381,Aam Aadmi Party,2/8/20,255
6382,Aam Aadmi Party,2/9/20,499
6383,Aam Aadmi Party,2/10/20,3309
6384,Aam Aadmi Party,2/11/20,218
6385,Aam Aadmi Party,2/12/20,62
6386,Aam Aadmi Party,2/13/20,28
6387,Aam Aadmi Party,2/14/20,21
6388,Aam Aadmi Party,2/15/20,22
6389,Aam Aadmi Party,2/16/20,25
6390,Aam Aadmi Party,2/17/20,8
6391,Aam Aadmi Party,2/18/20,6
6392,Aam Aadmi Party,2/19/20,7
6393,Aam Aadmi Party,2/20/20,1
6394,Aam Aadmi Party,2/21/20,7
6395,Aam Aadmi Party,2/22/20,6
6396,Aam Aadmi Party,2/23/20,10
6397,Aam Aadmi Party,2/24/20,9
6398,Aam Aadmi Party,2/25/20,2
6399,Aam Aadmi Party,2/26/20,6
6400,Aam Aadmi Party,2/27/20,7
6401,Aam Aadmi Party,2/28/20,5
6402,Aam Aadmi Party,2/29/20,3
6403,Aam Aadmi Party,3/1/20,11
6404,Aam Aadmi Party,3/2/20,3
6405,Aam Aadmi Party,3/3/20,5
6406,Aam Aadmi Party,3/4/20,4
6407,Aam Aadmi Party,3/5/20,0
6408,Aam Aadmi Party,3/6/20,1
6409,Aam Aadmi Party,3/7/20,0
6410,Aam Aadmi Party,3/8/20,1
6411,Aam Aadmi Party,3/9/20,0
6412,Aam Aadmi Party,3/10/20,0
6413,Aam Aadmi Party,3/11/20,3
6414,Aam Aadmi Party,3/12/20,1
6415,Aam Aadmi Party,3/13/20,0
6416,Aam Aadmi Party,3/14/20,1
6417,Aam Aadmi Party,3/15/20,2
6418,Aam Aadmi Party,3/16/20,3
6419,Aam Aadmi Party,3/17/20,1
6420,Aam Aadmi Party,3/18/20,2
6421,Aam Aadmi Party,3/19/20,1
6422,Aam Aadmi Party,3/20/20,3
6423,Aam Aadmi Party,3/21/20,0
6424,Aam Aadmi Party,3/22/20,1
6425,Aam Aadmi Party,3/23/20,1
6426,Aam Aadmi Party,3/24/20,1
6427,Aam Aadmi Party,3/25/20,2
6428,Aam Aadmi Party,3/26/20,1
6429,Aam Aadmi Party,3/27/20,0
6430,Aam Aadmi Party,3/28/20,0
6431,Aam Aadmi Party,3/29/20,2
6432,Aam Aadmi Party,3/30/20,0
6433,Aam Aadmi Party,3/31/20,0
6434,Aam Aadmi Party,4/1/20,1
6435,Aam Aadmi Party,4/2/20,0
6436,Aam Aadmi Party,4/3/20,1
6437,Aam Aadmi Party,4/4/20,2
6438,Aam Aadmi Party,4/5/20,1
6439,Aam Aadmi Party,4/6/20,0
6440,Aam Aadmi Party,4/7/20,2
6441,Aam Aadmi Party,4/8/20,0
6442,Aam Aadmi Party,4/9/20,1
6443,Aam Aadmi Party,4/10/20,0
6444,Aam Aadmi Party,4/11/20,0
6445,Aam Aadmi Party,4/12/20,0
6446,Aam Aadmi Party,4/13/20,0
6447,Aam Aadmi Party,4/14/20,1
6448,Aam Aadmi Party,4/15/20,0
6449,Aam Aadmi Party,4/16/20,0
6450,Aam Aadmi Party,4/17/20,0
6451,Aam Aadmi Party,4/18/20,0
6452,Aam Aadmi Party,4/19/20,1
6453,Aam Aadmi Party,4/20/20,3
6454,Aam Aadmi Party,4/21/20,11
6455,Aam Aadmi Party,4/22/20,5
6456,Aam Aadmi Party,4/23/20,5
6457,Aam Aadmi Party,4/24/20,3
6458,Aam Aadmi Party,4/25/20,6
6459,Aam Aadmi Party,4/26/20,13
6460,Aam Aadmi Party,4/27/20,3
6461,Aam Aadmi Party,4/28/20,4
6462,Aam Aadmi Party,4/29/20,2
6463,Aam Aadmi Party,4/30/20,3
6464,Aam Aadmi Party,5/1/20,6
6465,Aam Aadmi Party,5/2/20,0
6466,Omarion,1/2/20,4
6467,Omarion,1/3/20,3
6468,Omarion,1/4/20,2
6469,Omarion,1/5/20,3
6470,Omarion,1/6/20,1
6471,Omarion,1/7/20,12
6472,Omarion,1/8/20,24
6473,Omarion,1/9/20,2
6474,Omarion,1/10/20,1
6475,Omarion,1/11/20,1
6476,Omarion,1/12/20,60
6477,Omarion,1/13/20,1091
6478,Omarion,1/14/20,301
6479,Omarion,1/15/20,29
6480,Omarion,1/16/20,7
6481,Omarion,1/17/20,2
6482,Omarion,1/18/20,2
6483,Omarion,1/19/20,1
6484,Omarion,1/20/20,4
6485,Omarion,1/21/20,1
6486,Omarion,1/22/20,2
6487,Omarion,1/23/20,3
6488,Omarion,1/24/20,1
6489,Omarion,1/25/20,0
6490,Omarion,1/26/20,0
6491,Omarion,1/27/20,0
6492,Omarion,1/28/20,1
6493,Omarion,1/29/20,2
6494,Omarion,1/30/20,0
6495,Omarion,1/31/20,1
6496,Omarion,2/1/20,1
6497,Omarion,2/2/20,0
6498,Omarion,2/3/20,2
6499,Omarion,2/4/20,0
6500,Omarion,2/5/20,0
6501,Omarion,2/6/20,0
6502,Omarion,2/7/20,1
6503,Omarion,2/8/20,0
6504,Omarion,2/9/20,1
6505,Omarion,2/10/20,0
6506,Omarion,2/11/20,74
6507,Omarion,2/12/20,14
6508,Omarion,2/13/20,17
6509,Omarion,2/14/20,11
6510,Omarion,2/15/20,3
6511,Omarion,2/16/20,5
6512,Omarion,2/17/20,3
6513,Omarion,2/18/20,0
6514,Omarion,2/19/20,16
6515,Omarion,2/20/20,4
6516,Omarion,2/21/20,3
6517,Omarion,2/22/20,2
6518,Omarion,2/23/20,0
6519,Omarion,2/24/20,0
6520,Omarion,2/25/20,0
6521,Omarion,2/26/20,0
6522,Omarion,2/27/20,0
6523,Omarion,2/28/20,0
6524,Omarion,2/29/20,0
6525,Omarion,3/1/20,0
6526,Omarion,3/2/20,0
6527,Omarion,3/3/20,0
6528,Omarion,3/4/20,1
6529,Omarion,3/5/20,0
6530,Omarion,3/6/20,0
6531,Omarion,3/7/20,0
6532,Omarion,3/8/20,0
6533,Omarion,3/9/20,0
6534,Omarion,3/10/20,0
6535,Omarion,3/11/20,0
6536,Omarion,3/12/20,16
6537,Omarion,3/13/20,1
6538,Omarion,3/14/20,0
6539,Omarion,3/15/20,0
6540,Omarion,3/16/20,0
6541,Omarion,3/17/20,0
6542,Omarion,3/18/20,0
6543,Omarion,3/19/20,0
6544,Omarion,3/20/20,0
6545,Omarion,3/21/20,0
6546,Omarion,3/22/20,0
6547,Omarion,3/23/20,0
6548,Omarion,3/24/20,0
6549,Omarion,3/25/20,0
6550,Omarion,3/26/20,0
6551,Omarion,3/27/20,0
6552,Omarion,3/28/20,0
6553,Omarion,3/29/20,0
6554,Omarion,3/30/20,0
6555,Omarion,3/31/20,1
6556,Omarion,4/1/20,0
6557,Omarion,4/2/20,0
6558,Omarion,4/3/20,0
6559,Omarion,4/4/20,2
6560,Omarion,4/5/20,0
6561,Omarion,4/6/20,2
6562,Omarion,4/7/20,0
6563,Omarion,4/8/20,0
6564,Omarion,4/9/20,0
6565,Omarion,4/10/20,0
6566,Omarion,4/11/20,21
6567,Omarion,4/12/20,48
6568,Omarion,4/13/20,0
6569,Omarion,4/14/20,0
6570,Omarion,4/15/20,0
6571,Omarion,4/16/20,0
6572,Omarion,4/17/20,9
6573,Omarion,4/18/20,1
6574,Omarion,4/19/20,0
6575,Omarion,4/20/20,0
6576,Omarion,4/21/20,0
6577,Omarion,4/22/20,0
6578,Omarion,4/23/20,0
6579,Omarion,4/24/20,5
6580,Omarion,4/25/20,4
6581,Omarion,4/26/20,0
6582,Omarion,4/27/20,0
6583,Omarion,4/28/20,0
6584,Omarion,4/29/20,0
6585,Omarion,4/30/20,0
6586,Omarion,5/1/20,0
6587,Omarion,5/2/20,1
6588,Rah Ali,1/2/20,0
6589,Rah Ali,1/3/20,0
6590,Rah Ali,1/4/20,0
6591,Rah Ali,1/5/20,0
6592,Rah Ali,1/6/20,0
6593,Rah Ali,1/7/20,0
6594,Rah Ali,1/8/20,0
6595,Rah Ali,1/9/20,0
6596,Rah Ali,1/10/20,0
6597,Rah Ali,1/11/20,0
6598,Rah Ali,1/12/20,0
6599,Rah Ali,1/13/20,0
6600,Rah Ali,1/14/20,0
6601,Rah Ali,1/15/20,0
6602,Rah Ali,1/16/20,0
6603,Rah Ali,1/17/20,0
6604,Rah Ali,1/18/20,0
6605,Rah Ali,1/19/20,0
6606,Rah Ali,1/20/20,0
6607,Rah Ali,1/21/20,0
6608,Rah Ali,1/22/20,0
6609,Rah Ali,1/23/20,0
6610,Rah Ali,1/24/20,0
6611,Rah Ali,1/25/20,0
6612,Rah Ali,1/26/20,0
6613,Rah Ali,1/27/20,0
6614,Rah Ali,1/28/20,0
6615,Rah Ali,1/29/20,0
6616,Rah Ali,1/30/20,0
6617,Rah Ali,1/31/20,0
6618,Rah Ali,2/1/20,0
6619,Rah Ali,2/2/20,0
6620,Rah Ali,2/3/20,0
6621,Rah Ali,2/4/20,0
6622,Rah Ali,2/5/20,0
6623,Rah Ali,2/6/20,0
6624,Rah Ali,2/7/20,0
6625,Rah Ali,2/8/20,0
6626,Rah Ali,2/9/20,0
6627,Rah Ali,2/10/20,0
6628,Rah Ali,2/11/20,0
6629,Rah Ali,2/12/20,4679
6630,Rah Ali,2/13/20,1276
6631,Rah Ali,2/14/20,599
6632,Rah Ali,2/15/20,294
6633,Rah Ali,2/16/20,50
6634,Rah Ali,2/17/20,31
6635,Rah Ali,2/18/20,32
6636,Rah Ali,2/19/20,1
6637,Rah Ali,2/20/20,1
6638,Rah Ali,2/21/20,0
6639,Rah Ali,2/22/20,0
6640,Rah Ali,2/23/20,0
6641,Rah Ali,2/24/20,0
6642,Rah Ali,2/25/20,0
6643,Rah Ali,2/26/20,0
6644,Rah Ali,2/27/20,0
6645,Rah Ali,2/28/20,0
6646,Rah Ali,2/29/20,0
6647,Rah Ali,3/1/20,0
6648,Rah Ali,3/2/20,0
6649,Rah Ali,3/3/20,0
6650,Rah Ali,3/4/20,0
6651,Rah Ali,3/5/20,0
6652,Rah Ali,3/6/20,0
6653,Rah Ali,3/7/20,0
6654,Rah Ali,3/8/20,0
6655,Rah Ali,3/9/20,0
6656,Rah Ali,3/10/20,0
6657,Rah Ali,3/11/20,0
6658,Rah Ali,3/12/20,0
6659,Rah Ali,3/13/20,0
6660,Rah Ali,3/14/20,0
6661,Rah Ali,3/15/20,0
6662,Rah Ali,3/16/20,0
6663,Rah Ali,3/17/20,0
6664,Rah Ali,3/18/20,0
6665,Rah Ali,3/19/20,0
6666,Rah Ali,3/20/20,0
6667,Rah Ali,3/21/20,0
6668,Rah Ali,3/22/20,0
6669,Rah Ali,3/23/20,0
6670,Rah Ali,3/24/20,0
6671,Rah Ali,3/25/20,0
6672,Rah Ali,3/26/20,0
6673,Rah Ali,3/27/20,0
6674,Rah Ali,3/28/20,0
6675,Rah Ali,3/29/20,0
6676,Rah Ali,3/30/20,0
6677,Rah Ali,3/31/20,0
6678,Rah Ali,4/1/20,0
6679,Rah Ali,4/2/20,0
6680,Rah Ali,4/3/20,0
6681,Rah Ali,4/4/20,0
6682,Rah Ali,4/5/20,0
6683,Rah Ali,4/6/20,0
6684,Rah Ali,4/7/20,0
6685,Rah Ali,4/8/20,0
6686,Rah Ali,4/9/20,0
6687,Rah Ali,4/10/20,0
6688,Rah Ali,4/11/20,0
6689,Rah Ali,4/12/20,0
6690,Rah Ali,4/13/20,0
6691,Rah Ali,4/14/20,0
6692,Rah Ali,4/15/20,0
6693,Rah Ali,4/16/20,0
6694,Rah Ali,4/17/20,0
6695,Rah Ali,4/18/20,0
6696,Rah Ali,4/19/20,0
6697,Rah Ali,4/20/20,0
6698,Rah Ali,4/21/20,0
6699,Rah Ali,4/22/20,0
6700,Rah Ali,4/23/20,0
6701,Rah Ali,4/24/20,0
6702,Rah Ali,4/25/20,0
6703,Rah Ali,4/26/20,0
6704,Rah Ali,4/27/20,0
6705,Rah Ali,4/28/20,0
6706,Rah Ali,4/29/20,0
6707,Rah Ali,4/30/20,0
6708,Rah Ali,5/1/20,0
6709,Rah Ali,5/2/20,0
6710,Tool,1/2/20,1
6711,Tool,1/3/20,0
6712,Tool,1/4/20,0
6713,Tool,1/5/20,1
6714,Tool,1/6/20,0
6715,Tool,1/7/20,0
6716,Tool,1/8/20,0
6717,Tool,1/9/20,0
6718,Tool,1/10/20,0
6719,Tool,1/11/20,0
6720,Tool,1/12/20,0
6721,Tool,1/13/20,0
6722,Tool,1/14/20,0
6723,Tool,1/15/20,0
6724,Tool,1/16/20,0
6725,Tool,1/17/20,0
6726,Tool,1/18/20,0
6727,Tool,1/19/20,0
6728,Tool,1/20/20,3
6729,Tool,1/21/20,0
6730,Tool,1/22/20,2
6731,Tool,1/23/20,21
6732,Tool,1/24/20,3
6733,Tool,1/25/20,3
6734,Tool,1/26/20,0
6735,Tool,1/27/20,11
6736,Tool,1/28/20,43
6737,Tool,1/29/20,11
6738,Tool,1/30/20,10
6739,Tool,1/31/20,4
6740,Tool,2/1/20,0
6741,Tool,2/2/20,2
6742,Tool,2/3/20,5
6743,Tool,2/4/20,0
6744,Tool,2/5/20,1
6745,Tool,2/6/20,3
6746,Tool,2/7/20,78
6747,Tool,2/8/20,42
6748,Tool,2/9/20,19
6749,Tool,2/10/20,6
6750,Tool,2/11/20,5
6751,Tool,2/12/20,6
6752,Tool,2/13/20,2
6753,Tool,2/14/20,1
6754,Tool,2/15/20,0
6755,Tool,2/16/20,1
6756,Tool,2/17/20,1
6757,Tool,2/18/20,82
6758,Tool,2/19/20,699
6759,Tool,2/20/20,270
6760,Tool,2/21/20,291
6761,Tool,2/22/20,178
6762,Tool,2/23/20,63
6763,Tool,2/24/20,141
6764,Tool,2/25/20,89
6765,Tool,2/26/20,101
6766,Tool,2/27/20,63
6767,Tool,2/28/20,40
6768,Tool,2/29/20,16
6769,Tool,3/1/20,15
6770,Tool,3/2/20,13
6771,Tool,3/3/20,8
6772,Tool,3/4/20,4
6773,Tool,3/5/20,56
6774,Tool,3/6/20,413
6775,Tool,3/7/20,211
6776,Tool,3/8/20,34
6777,Tool,3/9/20,47
6778,Tool,3/10/20,17
6779,Tool,3/11/20,22
6780,Tool,3/12/20,105
6781,Tool,3/13/20,48
6782,Tool,3/14/20,95
6783,Tool,3/15/20,2191
6784,Tool,3/16/20,1260
6785,Tool,3/17/20,1186
6786,Tool,3/18/20,509
6787,Tool,3/19/20,81
6788,Tool,3/20/20,60
6789,Tool,3/21/20,45
6790,Tool,3/22/20,19
6791,Tool,3/23/20,9
6792,Tool,3/24/20,15
6793,Tool,3/25/20,6
6794,Tool,3/26/20,119
6795,Tool,3/27/20,10
6796,Tool,3/28/20,12
6797,Tool,3/29/20,8
6798,Tool,3/30/20,5
6799,Tool,3/31/20,230
6800,Tool,4/1/20,73
6801,Tool,4/2/20,38
6802,Tool,4/3/20,45
6803,Tool,4/4/20,36
6804,Tool,4/5/20,42
6805,Tool,4/6/20,21
6806,Tool,4/7/20,8
6807,Tool,4/8/20,17
6808,Tool,4/9/20,17
6809,Tool,4/10/20,4
6810,Tool,4/11/20,4
6811,Tool,4/12/20,11
6812,Tool,4/13/20,5
6813,Tool,4/14/20,5
6814,Tool,4/15/20,2
6815,Tool,4/16/20,8
6816,Tool,4/17/20,121
6817,Tool,4/18/20,21
6818,Tool,4/19/20,17
6819,Tool,4/20/20,5
6820,Tool,4/21/20,11
6821,Tool,4/22/20,4
6822,Tool,4/23/20,4
6823,Tool,4/24/20,7
6824,Tool,4/25/20,7
6825,Tool,4/26/20,12
6826,Tool,4/27/20,2
6827,Tool,4/28/20,1
6828,Tool,4/29/20,3
6829,Tool,4/30/20,0
6830,Tool,5/1/20,5
6831,Tool,5/2/20,0
6832,Young Thug,1/2/20,4
6833,Young Thug,1/3/20,13
6834,Young Thug,1/4/20,3
6835,Young Thug,1/5/20,11
6836,Young Thug,1/6/20,41
6837,Young Thug,1/7/20,27
6838,Young Thug,1/8/20,16
6839,Young Thug,1/9/20,2
6840,Young Thug,1/10/20,6
6841,Young Thug,1/11/20,6
6842,Young Thug,1/12/20,9
6843,Young Thug,1/13/20,7
6844,Young Thug,1/14/20,3
6845,Young Thug,1/15/20,2
6846,Young Thug,1/16/20,2
6847,Young Thug,1/17/20,3
6848,Young Thug,1/18/20,1
6849,Young Thug,1/19/20,5
6850,Young Thug,1/20/20,3
6851,Young Thug,1/21/20,7
6852,Young Thug,1/22/20,3
6853,Young Thug,1/23/20,11
6854,Young Thug,1/24/20,6
6855,Young Thug,1/25/20,3
6856,Young Thug,1/26/20,4
6857,Young Thug,1/27/20,6
6858,Young Thug,1/28/20,5
6859,Young Thug,1/29/20,10
6860,Young Thug,1/30/20,2053
6861,Young Thug,1/31/20,1906
6862,Young Thug,2/1/20,287
6863,Young Thug,2/2/20,111
6864,Young Thug,2/3/20,61
6865,Young Thug,2/4/20,269
6866,Young Thug,2/5/20,96
6867,Young Thug,2/6/20,36
6868,Young Thug,2/7/20,22
6869,Young Thug,2/8/20,10
6870,Young Thug,2/9/20,65
6871,Young Thug,2/10/20,58
6872,Young Thug,2/11/20,11
6873,Young Thug,2/12/20,17
6874,Young Thug,2/13/20,20
6875,Young Thug,2/14/20,31
6876,Young Thug,2/15/20,16
6877,Young Thug,2/16/20,14
6878,Young Thug,2/17/20,8
6879,Young Thug,2/18/20,47
6880,Young Thug,2/19/20,251
6881,Young Thug,2/20/20,58
6882,Young Thug,2/21/20,26
6883,Young Thug,2/22/20,20
6884,Young Thug,2/23/20,8
6885,Young Thug,2/24/20,8
6886,Young Thug,2/25/20,18
6887,Young Thug,2/26/20,6
6888,Young Thug,2/27/20,15
6889,Young Thug,2/28/20,8
6890,Young Thug,2/29/20,12
6891,Young Thug,3/1/20,6
6892,Young Thug,3/2/20,9
6893,Young Thug,3/3/20,6
6894,Young Thug,3/4/20,9
6895,Young Thug,3/5/20,2
6896,Young Thug,3/6/20,13
6897,Young Thug,3/7/20,13
6898,Young Thug,3/8/20,2
6899,Young Thug,3/9/20,5
6900,Young Thug,3/10/20,3
6901,Young Thug,3/11/20,3
6902,Young Thug,3/12/20,6
6903,Young Thug,3/13/20,6
6904,Young Thug,3/14/20,7
6905,Young Thug,3/15/20,4
6906,Young Thug,3/16/20,4
6907,Young Thug,3/17/20,4
6908,Young Thug,3/18/20,5
6909,Young Thug,3/19/20,5
6910,Young Thug,3/20/20,5
6911,Young Thug,3/21/20,6
6912,Young Thug,3/22/20,6
6913,Young Thug,3/23/20,4
6914,Young Thug,3/24/20,5
6915,Young Thug,3/25/20,2
6916,Young Thug,3/26/20,9
6917,Young Thug,3/27/20,2
6918,Young Thug,3/28/20,22
6919,Young Thug,3/29/20,5
6920,Young Thug,3/30/20,10
6921,Young Thug,3/31/20,3
6922,Young Thug,4/1/20,8
6923,Young Thug,4/2/20,16
6924,Young Thug,4/3/20,7
6925,Young Thug,4/4/20,4
6926,Young Thug,4/5/20,1
6927,Young Thug,4/6/20,8
6928,Young Thug,4/7/20,199
6929,Young Thug,4/8/20,36
6930,Young Thug,4/9/20,15
6931,Young Thug,4/10/20,8
6932,Young Thug,4/11/20,0
6933,Young Thug,4/12/20,18
6934,Young Thug,4/13/20,30
6935,Young Thug,4/14/20,5
6936,Young Thug,4/15/20,7
6937,Young Thug,4/16/20,5
6938,Young Thug,4/17/20,1
6939,Young Thug,4/18/20,5
6940,Young Thug,4/19/20,7
6941,Young Thug,4/20/20,3
6942,Young Thug,4/21/20,5
6943,Young Thug,4/22/20,80
6944,Young Thug,4/23/20,34
6945,Young Thug,4/24/20,12
6946,Young Thug,4/25/20,6
6947,Young Thug,4/26/20,7
6948,Young Thug,4/27/20,6
6949,Young Thug,4/28/20,5
6950,Young Thug,4/29/20,53
6951,Young Thug,4/30/20,63
6952,Young Thug,5/1/20,9
6953,Young Thug,5/2/20,2
6954,Nipsey Hussle,1/2/20,13
6955,Nipsey Hussle,1/3/20,14
6956,Nipsey Hussle,1/4/20,11
6957,Nipsey Hussle,1/5/20,7
6958,Nipsey Hussle,1/6/20,13
6959,Nipsey Hussle,1/7/20,30
6960,Nipsey Hussle,1/8/20,23
6961,Nipsey Hussle,1/9/20,16
6962,Nipsey Hussle,1/10/20,12
6963,Nipsey Hussle,1/11/20,24
6964,Nipsey Hussle,1/12/20,17
6965,Nipsey Hussle,1/13/20,20
6966,Nipsey Hussle,1/14/20,4
6967,Nipsey Hussle,1/15/20,8
6968,Nipsey Hussle,1/16/20,6
6969,Nipsey Hussle,1/17/20,4
6970,Nipsey Hussle,1/18/20,9
6971,Nipsey Hussle,1/19/20,3
6972,Nipsey Hussle,1/20/20,9
6973,Nipsey Hussle,1/21/20,16
6974,Nipsey Hussle,1/22/20,10
6975,Nipsey Hussle,1/23/20,40
6976,Nipsey Hussle,1/24/20,46
6977,Nipsey Hussle,1/25/20,15
6978,Nipsey Hussle,1/26/20,10
6979,Nipsey Hussle,1/27/20,17
6980,Nipsey Hussle,1/28/20,66
6981,Nipsey Hussle,1/29/20,17
6982,Nipsey Hussle,1/30/20,109
6983,Nipsey Hussle,1/31/20,107
6984,Nipsey Hussle,2/1/20,38
6985,Nipsey Hussle,2/2/20,14
6986,Nipsey Hussle,2/3/20,12
6987,Nipsey Hussle,2/4/20,11
6988,Nipsey Hussle,2/5/20,15
6989,Nipsey Hussle,2/6/20,11
6990,Nipsey Hussle,2/7/20,21
6991,Nipsey Hussle,2/8/20,45
6992,Nipsey Hussle,2/9/20,27
6993,Nipsey Hussle,2/10/20,16
6994,Nipsey Hussle,2/11/20,20
6995,Nipsey Hussle,2/12/20,11
6996,Nipsey Hussle,2/13/20,8
6997,Nipsey Hussle,2/14/20,528
6998,Nipsey Hussle,2/15/20,514
6999,Nipsey Hussle,2/16/20,455
7000,Nipsey Hussle,2/17/20,406
7001,Nipsey Hussle,2/18/20,11
7002,Nipsey Hussle,2/19/20,2
7003,Nipsey Hussle,2/20/20,12
7004,Nipsey Hussle,2/21/20,12
7005,Nipsey Hussle,2/22/20,0
7006,Nipsey Hussle,2/23/20,2
7007,Nipsey Hussle,2/24/20,0
7008,Nipsey Hussle,2/25/20,0
7009,Nipsey Hussle,2/26/20,1
7010,Nipsey Hussle,2/27/20,3
7011,Nipsey Hussle,2/28/20,2
7012,Nipsey Hussle,2/29/20,0
7013,Nipsey Hussle,3/1/20,0
7014,Nipsey Hussle,3/2/20,3
7015,Nipsey Hussle,3/3/20,2
7016,Nipsey Hussle,3/4/20,0
7017,Nipsey Hussle,3/5/20,0
7018,Nipsey Hussle,3/6/20,2
7019,Nipsey Hussle,3/7/20,2
7020,Nipsey Hussle,3/8/20,0
7021,Nipsey Hussle,3/9/20,0
7022,Nipsey Hussle,3/10/20,0
7023,Nipsey Hussle,3/11/20,0
7024,Nipsey Hussle,3/12/20,0
7025,Nipsey Hussle,3/13/20,0
7026,Nipsey Hussle,3/14/20,0
7027,Nipsey Hussle,3/15/20,0
7028,Nipsey Hussle,3/16/20,0
7029,Nipsey Hussle,3/17/20,0
7030,Nipsey Hussle,3/18/20,1
7031,Nipsey Hussle,3/19/20,2
7032,Nipsey Hussle,3/20/20,2
7033,Nipsey Hussle,3/21/20,0
7034,Nipsey Hussle,3/22/20,0
7035,Nipsey Hussle,3/23/20,1
7036,Nipsey Hussle,3/24/20,0
7037,Nipsey Hussle,3/25/20,1
7038,Nipsey Hussle,3/26/20,0
7039,Nipsey Hussle,3/27/20,57
7040,Nipsey Hussle,3/28/20,139
7041,Nipsey Hussle,3/29/20,16
7042,Nipsey Hussle,3/30/20,12
7043,Nipsey Hussle,3/31/20,21
7044,Nipsey Hussle,4/1/20,18
7045,Nipsey Hussle,4/2/20,5
7046,Nipsey Hussle,4/3/20,0
7047,Nipsey Hussle,4/4/20,2
7048,Nipsey Hussle,4/5/20,1
7049,Nipsey Hussle,4/6/20,0
7050,Nipsey Hussle,4/7/20,1
7051,Nipsey Hussle,4/8/20,1
7052,Nipsey Hussle,4/9/20,5
7053,Nipsey Hussle,4/10/20,1
7054,Nipsey Hussle,4/11/20,5
7055,Nipsey Hussle,4/12/20,0
7056,Nipsey Hussle,4/13/20,0
7057,Nipsey Hussle,4/14/20,0
7058,Nipsey Hussle,4/15/20,1
7059,Nipsey Hussle,4/16/20,1
7060,Nipsey Hussle,4/17/20,0
7061,Nipsey Hussle,4/18/20,0
7062,Nipsey Hussle,4/19/20,1
7063,Nipsey Hussle,4/20/20,0
7064,Nipsey Hussle,4/21/20,0
7065,Nipsey Hussle,4/22/20,1
7066,Nipsey Hussle,4/23/20,0
7067,Nipsey Hussle,4/24/20,0
7068,Nipsey Hussle,4/25/20,1
7069,Nipsey Hussle,4/26/20,0
7070,Nipsey Hussle,4/27/20,3
